,model 1,model 2,model 3,acc,mcc,tp,tn,fp,fn,auroc,auprc
994,curriculum-strict,drop-duplicates,corrects-appended,0.9058,0.8116190096206873,4596,4462,444,498,0.9677643866448158,0.968692597732258
396,easiest-interleaved,smiley-reconstruction,baseline,0.9058,0.8115469292417882,4652,4406,500,442,0.9678595202688438,0.9689679176721939
697,corrects-interleaved,baseline,curriculum-strict-shuffled,0.9058,0.8115364837257185,4621,4437,469,473,0.9678241077526442,0.9689067250355314
1031,curriculum-strict,hardest-appended,only-corrects,0.9058,0.8115320355495603,4624,4434,472,470,0.9679576749606381,0.9691623493083277
916,no-easy,drop-duplicates,corrects-appended,0.9058,0.8115877212679898,4603,4455,451,491,0.9682259897938327,0.9692089882132487
344,hardest-interleaved,curriculum-strict-shuffled,curriculum-reordered,0.9058,0.8115308126594761,4625,4433,473,469,0.9681737513306703,0.9692529646972423
718,corrects-interleaved,drop-duplicates,curriculum-strict-shuffled,0.9058,0.8115364837257185,4621,4437,469,473,0.9678241077526442,0.9689067250355314
842,smiley-reconstruction,mispredictions-appended,corrects-appended,0.9058,0.811774588371838,4572,4486,420,522,0.9678069016713267,0.9687857339704501
1084,baseline,mispredictions-interleaved,corrects-appended,0.9058,0.8116508921583058,4590,4468,438,504,0.9684704962121813,0.9696376095207615
1184,drop-duplicates,mispredictions-interleaved,corrects-appended,0.9058,0.8116508921583058,4590,4468,438,504,0.9684704962121813,0.9696376095207615
895,no-easy,baseline,corrects-appended,0.9058,0.8115877212679898,4603,4455,451,491,0.9682259897938327,0.9692089882132487
848,smiley-reconstruction,mispredictions-interleaved,hardest-appended,0.9058,0.8115597542109201,4611,4447,459,483,0.9683733018598093,0.969641957176814
453,easiest-interleaved,easiest-appended,hardest-appended,0.9058,0.8116003514855687,4600,4458,448,494,0.968302616876909,0.969460443962767
1056,baseline,drop-duplicates,mispredictions-appended,0.9058,0.811532271154712,4644,4414,492,450,0.9676359012329319,0.9685373283552197
524,tags-replacement,corrects-interleaved,hardest-appended,0.9058,0.811562795584925,4610,4448,458,484,0.9685484837761058,0.9697278062139484
525,tags-replacement,corrects-interleaved,corrects-appended,0.9058,0.8116239987656674,4595,4463,443,499,0.9681253342181262,0.9692053732840338
1297,curriculum-strict-shuffled,hardest-appended,only-corrects,0.9058,0.8115421010558211,4618,4440,466,476,0.967941629289456,0.9691470497155155
527,tags-replacement,corrects-interleaved,only-corrects,0.9058,0.8115256540634586,4634,4424,482,460,0.9677838135110473,0.9687758375955406
673,corrects-interleaved,no-easy,hardest-appended,0.9058,0.8115382262694412,4620,4438,468,474,0.9682118047802815,0.9692915859460809
1024,curriculum-strict,curriculum-strict-shuffled,corrects-appended,0.9058,0.8116747441136117,4586,4472,434,508,0.9671882029984679,0.9679982340017697
757,corrects-interleaved,hardest-appended,only-corrects,0.9058,0.8115464954115345,4616,4442,464,478,0.9678541983878782,0.9690609749905381
756,corrects-interleaved,hardest-appended,curriculum-reordered-shuffled,0.9058,0.8115272204226213,4629,4429,477,465,0.9679720800519737,0.9692628817332588
532,tags-replacement,smiley-reconstruction,baseline,0.9058,0.8115603199418049,4657,4401,505,437,0.9675758400048915,0.9686439497722611
355,hardest-interleaved,curriculum-reordered-shuffled,only-corrects,0.9058,0.811532271154712,4644,4414,492,450,0.9678777667178688,0.968954604915825
732,corrects-interleaved,larger-batches-larger-learning-rate,curriculum-reordered,0.9058,0.8115279235716336,4628,4430,476,466,0.9677228519647985,0.9687980437645528
534,tags-replacement,smiley-reconstruction,drop-duplicates,0.9058,0.8115603199418049,4657,4401,505,437,0.9675758400048915,0.9686439497722611
535,tags-replacement,smiley-reconstruction,larger-batches-larger-learning-rate,0.9058,0.8115404566517836,4649,4409,497,445,0.9677625259871849,0.9688105151761468
633,tags-replacement,curriculum-strict-shuffled,curriculum-reordered,0.9058,0.8115404566517836,4649,4409,497,445,0.9681226932847147,0.9692210336145499
620,tags-replacement,mispredictions-appended,curriculum-reordered,0.9057,0.8113259954785024,4636,4421,485,458,0.9682493780601816,0.969281124185738
587,tags-replacement,easiest-appended,mispredictions-interleaved,0.9057,0.8113255761978748,4633,4424,482,461,0.9684907033541934,0.9695369078649456
761,corrects-interleaved,corrects-appended,only-corrects,0.9057,0.8114070613716963,4598,4459,447,496,0.9673221903549589,0.9683235492458115
1187,drop-duplicates,mispredictions-interleaved,curriculum-reordered,0.9057,0.8113434223189299,4650,4407,499,444,0.9682664040778574,0.9694296935741357
61,vinai-preprocessing,corrects-interleaved,mispredictions-appended,0.9057,0.8113612042612517,4610,4447,459,484,0.9681518235805262,0.9690992170211474
226,hardest-interleaved,corrects-interleaved,no-easy,0.9057,0.8113390806129214,4619,4438,468,475,0.9682431358539363,0.9691616206907043
266,hardest-interleaved,no-easy,curriculum-reordered-shuffled,0.9057,0.8113750021360949,4661,4396,510,433,0.9683344081132035,0.9693421149996919
625,tags-replacement,mispredictions-interleaved,curriculum-reordered-shuffled,0.9057,0.8114125595913082,4670,4387,519,424,0.9684716566223167,0.9695749666607193
637,tags-replacement,hardest-appended,only-corrects,0.9057,0.811325946432555,4631,4426,480,463,0.9684593722805388,0.9695908639691843
860,smiley-reconstruction,hardest-appended,corrects-appended,0.9057,0.8115626377338183,4573,4484,422,521,0.9682058026588917,0.9694218499028009
720,corrects-interleaved,drop-duplicates,corrects-appended,0.9057,0.8114117266099969,4597,4460,446,497,0.967824367844571,0.9689420180666795
852,smiley-reconstruction,mispredictions-interleaved,curriculum-reordered,0.9057,0.8113259954785024,4636,4421,485,458,0.9680815987602659,0.969338498996322
180,vinai-preprocessing,corrects-appended,curriculum-reordered-shuffled,0.9057,0.8113817960467157,4604,4453,453,490,0.9682564205492791,0.969253398694305
1238,larger-batches-larger-learning-rate,corrects-appended,curriculum-reordered,0.9057,0.8114369999862732,4592,4465,441,502,0.9678598803961271,0.9688700012741261
1080,baseline,mispredictions-appended,curriculum-reordered,0.9057,0.8113269248407273,4638,4419,487,456,0.9679784423006468,0.9690174572000089
94,vinai-preprocessing,no-easy,corrects-appended,0.9057,0.8114165216608495,4596,4461,445,498,0.9685396806647342,0.9694371808373188
715,corrects-interleaved,drop-duplicates,larger-batches-larger-learning-rate,0.9057,0.8113263264552547,4630,4427,479,464,0.9676819375039913,0.9686840525114682
1264,mispredictions-appended,corrects-appended,curriculum-reordered-shuffled,0.9057,0.8114480180249722,4590,4467,439,504,0.9678517175110372,0.9689548703391405
457,easiest-interleaved,easiest-appended,curriculum-reordered,0.9057,0.8113263264552547,4630,4427,479,464,0.9676771358068795,0.9687569033109309
1087,baseline,mispredictions-interleaved,curriculum-reordered,0.9057,0.8113434223189299,4650,4407,499,444,0.9682664040778574,0.9694296935741357
772,smiley-reconstruction,no-easy,easiest-appended,0.9057,0.8113274762779671,4628,4429,477,466,0.9679475913967032,0.968930635139128
727,corrects-interleaved,larger-batches-larger-learning-rate,curriculum-strict-shuffled,0.9057,0.8113372717091405,4620,4437,469,474,0.9678618210820433,0.9689194374647547
693,corrects-interleaved,baseline,drop-duplicates,0.9057,0.8113303434716641,4642,4415,491,452,0.967203928556509,0.9681967940728282
694,corrects-interleaved,baseline,larger-batches-larger-learning-rate,0.9057,0.8113263264552547,4630,4427,479,464,0.9676819375039913,0.9686840525114682
428,easiest-interleaved,curriculum-strict,mispredictions-interleaved,0.9057,0.8113256963444719,4632,4425,481,462,0.9682741468144501,0.969399939637891
1122,easiest-appended,larger-batches-larger-learning-rate,curriculum-strict-shuffled,0.9057,0.8113355926767964,4621,4436,470,473,0.967983744174541,0.9689483119517777
421,easiest-interleaved,no-easy,curriculum-reordered,0.9057,0.8113375422950304,4647,4410,496,447,0.9679951682122528,0.9690204690029377
699,corrects-interleaved,baseline,corrects-appended,0.9057,0.8114117266099969,4597,4460,446,497,0.967824367844571,0.9689420180666795
1136,easiest-appended,mispredictions-appended,smaller-batches-smaller-learning-rate,0.9057,0.8113643116562482,4609,4448,458,485,0.9674805863384355,0.968417290485028
405,easiest-interleaved,smiley-reconstruction,curriculum-reordered-shuffled,0.9057,0.8113616962813414,4657,4400,506,437,0.9679555542110803,0.9691332340757968
901,no-easy,easiest-appended,larger-batches-larger-learning-rate,0.9057,0.8113263264552547,4630,4427,479,464,0.9681908373695599,0.9690860019280725
431,easiest-interleaved,curriculum-strict,corrects-appended,0.9057,0.8114369999862732,4592,4465,441,502,0.9677603652234846,0.9687643581705686
496,easiest-interleaved,curriculum-strict-shuffled,only-corrects,0.9057,0.8113255761978748,4633,4424,482,461,0.9675976677196788,0.9687012460235812
1220,larger-batches-larger-learning-rate,mispredictions-interleaved,corrects-appended,0.9057,0.8114972828542686,4582,4475,431,512,0.968428961532164,0.9695374459404965
1180,drop-duplicates,mispredictions-appended,curriculum-reordered,0.9057,0.8113269248407273,4638,4419,487,456,0.9679784423006468,0.9690174572000089
176,vinai-preprocessing,hardest-appended,curriculum-reordered-shuffled,0.9057,0.8113292938048079,4641,4416,490,453,0.9687015778856879,0.9699254139542597
812,smiley-reconstruction,easiest-appended,mispredictions-interleaved,0.9057,0.8113372717091405,4620,4437,469,474,0.9681140902440558,0.9692772707333072
171,vinai-preprocessing,curriculum-strict-shuffled,curriculum-reordered-shuffled,0.9057,0.8113616962813414,4657,4400,506,437,0.9682380340507548,0.9693171676989052
1017,curriculum-strict,mispredictions-interleaved,hardest-appended,0.9057,0.8113817960467157,4604,4453,453,490,0.968326685383682,0.9695779302430658
1218,larger-batches-larger-learning-rate,mispredictions-interleaved,curriculum-strict-shuffled,0.9057,0.8113282460651801,4627,4430,476,467,0.9684640939493655,0.9695830292629771
327,hardest-interleaved,mispredictions-appended,hardest-appended,0.9057,0.8115040251602209,4581,4476,430,513,0.9683091191750813,0.9694817076004946
1274,mispredictions-interleaved,curriculum-strict-shuffled,hardest-appended,0.9057,0.8114117266099969,4597,4460,446,497,0.9683296464302343,0.9695732703136078
328,hardest-interleaved,mispredictions-appended,corrects-appended,0.9057,0.8116207411803111,4566,4491,415,528,0.9681481022652646,0.969189135154741
401,easiest-interleaved,smiley-reconstruction,mispredictions-interleaved,0.9057,0.8113274762779671,4628,4429,477,466,0.9684549907319242,0.9696589285197059
1035,curriculum-strict,corrects-appended,only-corrects,0.9057,0.8113938445380667,4601,4456,450,493,0.9670750029890565,0.9677794309114717
667,corrects-interleaved,no-easy,easiest-appended,0.9057,0.8113410193835198,4618,4439,467,476,0.9678143042877074,0.9686542058774502
914,no-easy,drop-duplicates,curriculum-strict-shuffled,0.9056,0.8111365600344915,4646,4410,496,448,0.9681615870313203,0.9691586274110771
721,corrects-interleaved,drop-duplicates,curriculum-reordered-shuffled,0.9056,0.8111365600344915,4646,4410,496,448,0.9676999438681606,0.968805293894644
707,corrects-interleaved,easiest-appended,mispredictions-interleaved,0.9056,0.811159644291483,4610,4446,460,484,0.9679889860272214,0.9690399235766127
847,smiley-reconstruction,mispredictions-interleaved,curriculum-strict-shuffled,0.9056,0.811128602685319,4626,4430,476,468,0.9682108644479306,0.9694273207613098
656,corrects-interleaved,smiley-reconstruction,mispredictions-appended,0.9056,0.8111761601834592,4605,4451,455,489,0.9676475253413567,0.9686185643892002
669,corrects-interleaved,no-easy,larger-batches-larger-learning-rate,0.9056,0.8111270597816724,4628,4428,478,466,0.9680510479623917,0.9690015033019896
670,corrects-interleaved,no-easy,mispredictions-appended,0.9056,0.8111380935853477,4619,4437,469,475,0.9678380926954823,0.9687199448020279
776,smiley-reconstruction,no-easy,mispredictions-interleaved,0.9056,0.8111278621406927,4639,4417,489,455,0.9683809445610456,0.9695229390013472
893,no-easy,baseline,curriculum-strict-shuffled,0.9056,0.8111365600344915,4646,4410,496,448,0.9681615870313203,0.9691586274110771
700,corrects-interleaved,baseline,curriculum-reordered-shuffled,0.9056,0.8111365600344915,4646,4410,496,448,0.9676999438681606,0.968805293894644
902,no-easy,easiest-appended,mispredictions-appended,0.9056,0.811148768021392,4614,4442,464,480,0.9679337064892215,0.9687832588026108
933,no-easy,mispredictions-appended,corrects-appended,0.9056,0.8113074092458165,4580,4476,430,514,0.9680432652116564,0.9689340655874241
770,smiley-reconstruction,no-easy,curriculum-strict,0.9056,0.8111287147267081,4640,4416,490,454,0.9679154400331254,0.9689255696600582
1212,larger-batches-larger-learning-rate,mispredictions-appended,hardest-appended,0.9056,0.8112396663657208,4591,4465,441,503,0.9683897876865599,0.9694679316788026
351,hardest-interleaved,corrects-appended,curriculum-reordered-shuffled,0.9056,0.8112239165043814,4594,4462,444,500,0.9682162063359673,0.9692610657348836
298,hardest-interleaved,easiest-appended,mispredictions-interleaved,0.9056,0.811159644291483,4610,4446,460,484,0.9684469078751193,0.9695162977635357
174,vinai-preprocessing,curriculum-strict-shuffled,smaller-batches-smaller-learning-rate,0.9056,0.8111260841510609,4636,4420,486,458,0.9678911314414969,0.9689413670169593
553,tags-replacement,no-easy,hardest-appended,0.9056,0.8111260841510609,4636,4420,486,458,0.96877552402121,0.9698212590758896
303,hardest-interleaved,easiest-appended,only-corrects,0.9056,0.8111419738791457,4617,4439,467,477,0.9678752058127426,0.9687549248550849
77,vinai-preprocessing,smiley-reconstruction,mispredictions-interleaved,0.9056,0.8111308098334389,4642,4414,492,452,0.9684862417772937,0.9696433780002159
514,tags-replacement,corrects-interleaved,smiley-reconstruction,0.9056,0.8111277662935031,4627,4429,477,467,0.9677841936454021,0.9689201307235752
1247,mispredictions-appended,mispredictions-interleaved,hardest-appended,0.9056,0.8113074092458165,4580,4476,430,514,0.968102266064918,0.9692370384101844
1079,baseline,mispredictions-appended,only-corrects,0.9056,0.8111264831560365,4629,4427,479,465,0.9676296390196151,0.9685293299929878
1089,baseline,curriculum-strict-shuffled,hardest-appended,0.9056,0.811148768021392,4614,4442,464,480,0.9684327228615681,0.9696452832346928
1295,curriculum-strict-shuffled,hardest-appended,corrects-appended,0.9056,0.8114708198213283,4560,4496,410,534,0.9682151659682598,0.9694379717612394
1090,baseline,curriculum-strict-shuffled,corrects-appended,0.9056,0.8112451758810976,4590,4466,440,504,0.9679599957809087,0.9690295301790612
1257,mispredictions-appended,curriculum-strict-shuffled,curriculum-reordered,0.9056,0.8111512923731864,4613,4443,463,481,0.9677513220272573,0.9688668912279184
420,easiest-interleaved,no-easy,only-corrects,0.9056,0.8111296972880734,4641,4415,491,453,0.9678721047166909,0.9688418986271191
1255,mispredictions-appended,curriculum-strict-shuffled,curriculum-reordered-shuffled,0.9056,0.8111257195891268,4631,4425,481,463,0.9678161849524096,0.968972763552585
112,vinai-preprocessing,baseline,easiest-appended,0.9056,0.8111271395215647,4638,4418,488,456,0.9680697145599141,0.9689875869762221
394,easiest-interleaved,smiley-reconstruction,no-easy,0.9056,0.8111287147267081,4640,4416,490,454,0.9682448164479254,0.9693024565231826
393,easiest-interleaved,corrects-interleaved,smaller-batches-smaller-learning-rate,0.9056,0.8111264831560365,4629,4427,479,465,0.9675633956065433,0.9687373224329066
388,easiest-interleaved,corrects-interleaved,hardest-appended,0.9056,0.8111658612577782,4608,4448,458,486,0.9682187472340223,0.969481705103387
1179,drop-duplicates,mispredictions-appended,only-corrects,0.9056,0.8111264831560365,4629,4427,479,465,0.9676296390196151,0.9685293299929878
124,vinai-preprocessing,easiest-appended,drop-duplicates,0.9056,0.8111271395215647,4638,4418,488,456,0.968069714559914,0.9689875885946377
267,hardest-interleaved,no-easy,only-corrects,0.9056,0.8111254756462039,4633,4423,483,461,0.9681124496642094,0.9690103401507191
